date,high,low,open,close,volume,jdate
2020-05-30,973495,939162,939162,973495,7108519719,1399-03-10
2020-05-31,987440,970270,983773,970413,12219515758,1399-03-11
2020-06-01,988120,971214,971583,988121,8803129433,1399-03-12
2020-06-02,1028530,996019,996019,1028538,10498413248,1399-03-13
2020-06-06,1068860,1046170,1046170,1068844,8921162776,1399-03-17
2020-06-07,1116280,1090970,1090970,1116187,6664794532,1399-03-18
2020-06-08,1127890,1114200,1121810,1118912,10434326227,1399-03-19
2020-06-09,1129080,1117340,1117340,1118118,9106492978,1399-03-20
2020-06-10,1153670,1127560,1127560,1153680,10191255302,1399-03-21
2020-06-13,1190500,1174020,1174020,1189807,7411217143,1399-03-24
2020-06-14,1201870,1178410,1201870,1185377,12626895539,1399-03-25
2020-06-15,1205650,1191070,1191070,1200121,7828202921,1399-03-26
2020-06-16,1229700,1204110,1204110,1229702,6261831081,1399-03-27
2020-06-20,1270600,1244900,1244900,1270603,5981561776,1399-03-31
2020-06-21,1300830,1292660,1292660,1300828,11160501191,1399-04-01
2020-06-22,1341530,1315830,1315830,1341532,8995572496,1399-04-02
2020-06-23,1391810,1364210,1364210,1391041,6410103386,1399-04-03
2020-06-24,1419430,1393580,1393580,1419439,5866572950,1399-04-04
2020-06-27,1466280,1436090,1436090,1466276,5386512550,1399-04-07
2020-06-28,1499890,1487660,1492710,1491952,15702101123,1399-04-08
2020-06-29,1481920,1460440,1476890,1481924,11969542093,1399-04-09
2020-06-30,1546850,1502960,1502960,1546850,5424660373,1399-04-10
2020-07-01,1612880,1577660,1577660,1612882,8424169276,1399-04-11
2020-07-04,1645260,1618820,1635660,1621368,13518558466,1399-04-14
2020-07-05,1655400,1620210,1624700,1655407,9076880721,1399-04-15
2020-07-06,1740870,1676370,1676370,1718350,5961887328,1399-04-16
2020-07-07,1748000,1734850,1734850,1747078,8769615327,1399-04-17
2020-07-08,1767010,1752520,1757560,1753678,14166076996,1399-04-18
2020-07-11,1741290,1719030,1726650,1741296,9087138878,1399-04-21
2020-07-12,1814830,1763460,1763460,1812832,10232084300,1399-04-22
2020-07-13,1822110,1799810,1812680,1822117,11451636537,1399-04-23
2020-07-14,1846160,1835130,1842380,1844860,8360271153,1399-04-24
2020-07-15,1845120,1838570,1840420,1841696,13503057383,1399-04-25
2020-07-18,1822650,1809030,1822650,1809147,7171367853,1399-04-28
2020-07-19,1864940,1797980,1797980,1864946,12659176002,1399-04-29
2020-07-20,1924880,1893780,1893780,1924798,7913995501,1399-04-30
2020-07-21,1920180,1901240,1920180,1916202,7836520240,1399-04-31
2020-07-22,1909690,1888590,1909690,1901169,6285974263,1399-05-01
2020-07-25,1953150,1932780,1932780,1952921,8981609217,1399-05-04
2020-07-26,1964180,1935960,1957560,1946134,8083273619,1399-05-05
2020-07-27,1933940,1900330,1924540,1933944,13331170649,1399-05-06
2020-07-28,1973490,1941150,1946460,1941157,13084373726,1399-05-07
2020-07-29,1924080,1899580,1924080,1904316,9197300428,1399-05-08
2020-08-01,1961640,1912600,1912600,1961649,9998721899,1399-05-11
2020-08-02,2013730,1961620,1961620,2011493,12610040235,1399-05-12
2020-08-03,2015420,1987590,2011870,1993328,7979094697,1399-05-13
2020-08-04,1995030,1986390,1986390,1995037,11558926385,1399-05-14
2020-08-05,2034210,2011980,2011980,2034187,8408247779,1399-05-15
2020-08-09,2083190,2068820,2068820,2078512,8358613968,1399-05-19
2020-08-10,2103310,2064650,2100700,2065112,11027604126,1399-05-20
2020-08-11,2039800,1999370,2039800,1999854,6183853347,1399-05-21
2020-08-12,2039460,1975290,2018690,1975545,8851849877,1399-05-22
2020-08-15,1944790,1902980,1944790,1903259,5560625292,1399-05-25
2020-08-16,1880840,1813550,1880840,1813574,4652454776,1399-05-26
2020-08-17,1815690,1794310,1799780,1815696,13066013650,1399-05-27
2020-08-18,1856530,1825350,1838800,1825354,11055218501,1399-05-28
2020-08-19,1812310,1756870,1812310,1757258,3923830325,1399-05-29
2020-08-22,1779560,1727220,1773450,1727265,8792057004,1399-06-01
2020-08-23,1710590,1662200,1710590,1662205,5504613157,1399-06-02
2020-08-24,1650690,1607250,1650690,1608544,9709942568,1399-06-03
2020-08-25,1650470,1621980,1621980,1650026,8353636864,1399-06-04
2020-08-26,1718760,1676640,1676640,1718763,3534573792,1399-06-05
2020-08-31,1762480,1727940,1753400,1727953,14841558644,1399-06-10
2020-09-01,1714960,1684730,1714960,1684741,4779935604,1399-06-11
2020-09-02,1660890,1631880,1660890,1631884,3849817286,1399-06-12
2020-09-05,1645280,1639170,1642190,1642038,9324762063,1399-06-15
2020-09-06,1669270,1647850,1660680,1647855,9062889130,1399-06-16
2020-09-07,1631690,1607210,1631690,1607212,3802198262,1399-06-17
2020-09-08,1587000,1570040,1587000,1570049,854599940,1399-06-18
2020-09-09,1556320,1546140,1552590,1556315,7076966915,1399-06-19
2020-09-12,1590460,1571480,1571480,1583747,4769372602,1399-06-22
2020-09-13,1593270,1574730,1584160,1578186,8297021386,1399-06-23
2020-09-14,1607490,1584450,1584450,1607491,7006506716,1399-06-24
2020-09-15,1667250,1633040,1633040,1664559,7401427233,1399-06-25
2020-09-16,1712040,1694530,1694530,1704099,14309953540,1399-06-26
2020-09-19,1712990,1686000,1699170,1699506,10078131174,1399-06-29
2020-09-20,1690720,1652240,1689630,1652249,5180391292,1399-06-30
2020-09-21,1619660,1595140,1619660,1595148,2682979522,1399-06-31
2020-09-22,1594180,1566520,1592670,1581206,9717365984,1399-07-01
2020-09-23,1621850,1596230,1596230,1611452,10684307910,1399-07-02
2020-09-26,1634890,1615650,1625530,1615678,6249270204,1399-07-05
2020-09-27,1599240,1572140,1599240,1572158,2905804409,1399-07-06
2020-09-28,1551440,1515930,1551440,1515933,1412448360,1399-07-07
2020-09-29,1497840,1483580,1497840,1492902,8873748832,1399-07-08
2020-09-30,1503410,1488990,1500810,1503413,8102307751,1399-07-09
2020-10-03,1546150,1513270,1513270,1546147,6394935945,1399-07-12
2020-10-04,1548960,1522930,1548960,1522938,13210031649,1399-07-13
2020-10-05,1504150,1489780,1504150,1490154,8485480921,1399-07-14
2020-10-06,1514710,1496050,1496050,1514699,5573399468,1399-07-15
2020-10-07,1541920,1526810,1526810,1540707,7400760074,1399-07-16
2020-10-10,1542110,1534050,1541130,1541843,6259120105,1399-07-19
2020-10-11,1600200,1554820,1554820,1597045,11768804405,1399-07-20
2020-10-12,1595960,1579320,1590290,1579566,15160828269,1399-07-21
2020-10-13,1588790,1570970,1583010,1579633,10722141530,1399-07-22
2020-10-14,1580970,1560560,1580970,1561451,5884201996,1399-07-23
2020-10-18,1548210,1514230,1548210,1514244,3337279128,1399-07-27
2020-10-19,1493940,1462380,1493940,1462382,1484911996,1399-07-28
2020-10-20,1450620,1419310,1450620,1419312,3401250927,1399-07-29
2020-10-21,1431080,1412280,1422830,1412300,10170446314,1399-07-30
2020-10-24,1396480,1374040,1396480,1374049,2569014788,1399-08-03
2020-10-26,1360240,1336580,1360240,1336583,6000059539,1399-08-05
2020-10-27,1329450,1301730,1329450,1301959,4618914028,1399-08-06
2020-10-28,1288340,1278840,1285520,1288286,5610643243,1399-08-07
2020-10-31,1312180,1294990,1294990,1305979,6504434829,1399-08-10
2020-11-01,1303510,1279880,1303510,1279902,4956633713,1399-08-11
2020-11-02,1267270,1262240,1267270,1264538,5216162788,1399-08-12
2020-11-04,1290500,1271520,1271520,1290507,5268439718,1399-08-14
2020-11-07,1277210,1262470,1277210,1262870,5541613371,1399-08-17
2020-11-08,1252300,1240480,1252300,1240513,1101596681,1399-08-18
2020-11-09,1225240,1214900,1225240,1215223,6620972135,1399-08-19
2020-11-10,1223260,1211900,1217980,1211936,8214236358,1399-08-20
2020-11-11,1221080,1210030,1214430,1221082,8554396238,1399-08-21
2020-11-14,1249510,1231050,1231050,1247591,4122853690,1399-08-24
2020-11-15,1268780,1257280,1261580,1257364,16100988695,1399-08-25
2020-11-16,1273740,1251400,1252820,1273747,8798789306,1399-08-26
2020-11-17,1309020,1283030,1283030,1296958,8663396085,1399-08-27
2020-11-18,1345400,1319950,1319950,1345295,6577194971,1399-08-28
2020-11-21,1374800,1366530,1370200,1366536,19667002049,1399-09-01
2020-11-22,1359480,1337630,1359480,1358848,17106964569,1399-09-02
2020-11-23,1384440,1369120,1369120,1375530,11225036316,1399-09-03
2020-11-24,1382200,1356940,1380840,1356944,21524946160,1399-09-04
2020-11-25,1367170,1344870,1348360,1367171,14463166857,1399-09-05
2020-11-28,1390800,1368560,1371420,1390803,17281599312,1399-09-08
2020-11-29,1427190,1405710,1405710,1427199,15814137118,1399-09-09
2020-11-30,1465970,1445700,1445700,1465934,14334810815,1399-09-10
2020-12-01,1474840,1457930,1460200,1473702,12756294341,1399-09-11
2020-12-02,1480720,1468900,1472200,1470968,13833002786,1399-09-12
2020-12-05,1490710,1463970,1464930,1490713,10665347293,1399-09-15
2020-12-06,1526570,1505190,1505190,1523106,12490671592,1399-09-16
2020-12-07,1531890,1512960,1523650,1512962,21808948958,1399-09-17
2020-12-08,1512580,1492770,1512580,1507363,13722271110,1399-09-18
2020-12-09,1515060,1502960,1511130,1506275,10798463436,1399-09-19
2020-12-12,1535250,1520510,1520510,1527453,14594084876,1399-09-22
2020-12-13,1520230,1509750,1520230,1515758,11644858133,1399-09-23
2020-12-14,1518210,1484100,1518210,1484107,14084995290,1399-09-24
2020-12-15,1459790,1428350,1459790,1428376,6521500010,1399-09-25
2020-12-16,1413450,1400370,1407130,1413430,12418576590,1399-09-26
2020-12-19,1444880,1429390,1429390,1444888,10053695004,1399-09-29
2020-12-20,1452890,1437350,1452580,1439055,9046000713,1399-09-30
2020-12-21,1444110,1428930,1434600,1436415,9016270370,1399-10-01
2020-12-22,1444880,1433590,1436100,1444889,10609432336,1399-10-02
2020-12-23,1454380,1447840,1453170,1447841,9479300241,1399-10-03
2020-12-26,1447700,1423500,1447700,1423507,8829685670,1399-10-06
2020-12-27,1420950,1407750,1419640,1419059,9963979528,1399-10-07
2020-12-28,1440730,1423010,1423010,1437142,8175616706,1399-10-08
2020-12-29,1438930,1411490,1438930,1411824,8230915060,1399-10-09
2020-12-30,1411540,1397840,1411540,1397848,7840080837,1399-10-10
2021-01-02,1389700,1354110,1389700,1354114,6065577245,1399-10-13
2021-01-03,1357900,1345820,1347700,1355475,8925080297,1399-10-14
2021-01-04,1375350,1361540,1361540,1374501,8791746228,1399-10-15
2021-01-05,1372480,1350210,1372480,1350211,8904611865,1399-10-16
2021-01-06,1342160,1310450,1342160,1310709,8503250697,1399-10-17
2021-01-09,1303850,1285940,1303460,1285948,10288013861,1399-10-20
2021-01-10,1310030,1295500,1295500,1306715,8674182628,1399-10-21
2021-01-11,1312750,1301240,1312750,1301245,9679612204,1399-10-22
2021-01-12,1295500,1260690,1295500,1260698,6828156829,1399-10-23
2021-01-13,1249380,1229870,1249380,1229890,10250216369,1399-10-24
2021-01-16,1223410,1186780,1223410,1186787,7772061093,1399-10-27
2021-01-18,1168400,1149720,1168400,1149722,3308414549,1399-10-29
2021-01-19,1150620,1129920,1136600,1150625,10365115501,1399-10-30
2021-01-20,1185110,1159090,1159090,1183948,5195508476,1399-11-01
2021-01-23,1222070,1198980,1198980,1222070,4737159684,1399-11-04
2021-01-24,1250930,1234590,1237010,1234597,15681567934,1399-11-05
2021-01-25,1236290,1221110,1229750,1235764,9116614034,1399-11-06
2021-01-26,1240100,1214830,1238780,1215034,7457374462,1399-11-07
2021-01-27,1207750,1195640,1206750,1207733,8643069142,1399-11-08
2021-01-30,1247170,1216670,1216670,1247177,5547352978,1399-11-11
2021-01-31,1268520,1250950,1264750,1250992,12335676777,1399-11-12
2021-02-01,1249530,1233550,1246540,1233614,8087403913,1399-11-13
2021-02-02,1226980,1204590,1226980,1205429,11158724947,1399-11-14
2021-02-03,1207530,1173050,1206050,1173050,8053844799,1399-11-15
2021-02-06,1164370,1135360,1164370,1135369,5822912944,1399-11-18
2021-02-07,1170490,1147970,1147970,1170497,5250429327,1399-11-19
2021-02-08,1195060,1185400,1185400,1192858,10959977448,1399-11-20
2021-02-09,1214370,1194040,1194040,1214371,7656883837,1399-11-21
2021-02-13,1262200,1239130,1239130,1262202,6812020606,1399-11-25
2021-02-14,1272400,1264330,1269480,1264338,11019032818,1399-11-26
2021-02-15,1260400,1257060,1260400,1257237,5874082757,1399-11-27
2021-02-16,1256530,1245800,1256530,1245844,3646486301,1399-11-28
2021-02-17,1246880,1238390,1246880,1238398,3465149156,1399-11-29
2021-02-20,1241480,1232750,1241480,1232762,3198918306,1399-12-02
2021-02-21,1229810,1222650,1229810,1222659,1146390922,1399-12-03
2021-02-22,1219750,1214500,1219750,1214500,1590353839,1399-12-04
2021-02-23,1211760,1208660,1211580,1211767,5860561500,1399-12-05
2021-02-24,1215880,1205720,1215700,1205798,3225759933,1399-12-06
2021-02-27,1201940,1193970,1201940,1193978,1833200267,1399-12-09
2021-02-28,1192170,1185400,1192170,1185599,1057407424,1399-12-10
2021-03-01,1183880,1181210,1181790,1181659,3331991170,1399-12-11
2021-03-02,1190730,1182520,1182520,1186334,4498664813,1399-12-12
2021-03-03,1186060,1177950,1186060,1177976,2713127545,1399-12-13
2021-03-06,1175540,1169740,1175540,1169761,1975399821,1399-12-16
2021-03-07,1175590,1168090,1168090,1175591,4423613736,1399-12-17
2021-03-08,1199940,1178190,1178190,1199945,6664175236,1399-12-18
2021-03-09,1215720,1203570,1203570,1210149,6038212391,1399-12-19
2021-03-10,1206780,1203990,1205170,1206782,2858107825,1399-12-20
2021-03-13,1229480,1205950,1206310,1229419,5811625371,1399-12-23
2021-03-14,1246060,1233740,1233740,1245140,7955737604,1399-12-24
2021-03-15,1254250,1241410,1242820,1254252,5728688212,1399-12-25
2021-03-16,1290520,1255480,1255480,1290519,6832208157,1399-12-26
2021-03-17,1309860,1305450,1305450,1307658,5267125203,1399-12-27
2021-03-27,1309790,1304330,1307510,1309573,6016487253,1400-01-07
2021-03-28,1311180,1304520,1310910,1306859,4237448991,1400-01-08
2021-03-30,1306080,1302850,1305230,1303089,3063023474,1400-01-10
2021-03-31,1303100,1294540,1302900,1294544,2420645005,1400-01-11
2021-04-03,1292110,1282870,1292110,1282874,1438577569,1400-01-14
2021-04-04,1280970,1269530,1280970,1269534,833646502,1400-01-15
2021-04-05,1266760,1261350,1266760,1262745,2745085592,1400-01-16
2021-04-06,1267130,1260800,1265420,1260800,2787025196,1400-01-17
2021-04-07,1258600,1249890,1258600,1249898,1068639226,1400-01-18
2021-04-10,1246740,1240750,1246740,1240759,588396551,1400-01-21
2021-04-11,1237340,1230920,1237340,1230927,1265213974,1400-01-22
2021-04-12,1228760,1225810,1228760,1226119,2409026367,1400-01-23
2021-04-13,1245540,1234640,1234640,1244587,5631017338,1400-01-24
2021-04-14,1245620,1243040,1245600,1243236,2980081548,1400-01-25
2021-04-17,1241280,1233720,1241280,1233724,885610263,1400-01-28
2021-04-18,1231020,1224770,1231020,1224778,629873549,1400-01-29
2021-04-19,1221330,1216160,1221330,1216836,2265944945,1400-01-30
2021-04-20,1220870,1217280,1218570,1219665,4424916507,1400-01-31
2021-04-21,1217270,1207060,1217270,1207063,2011429984,1400-02-01
2021-04-24,1205470,1199330,1205470,1199339,1490632244,1400-02-04
2021-04-25,1197080,1187810,1197080,1187820,1216771556,1400-02-05
2021-04-26,1187200,1184030,1187200,1186933,3058115485,1400-02-06
2021-04-27,1203460,1189820,1189820,1202638,4983855887,1400-02-07
2021-04-28,1210950,1204000,1204000,1207702,5437139508,1400-02-08
2021-05-01,1208560,1194300,1208560,1194304,3701769749,1400-02-11
2021-05-02,1191400,1180700,1191400,1180709,2041457656,1400-02-12
2021-05-03,1176770,1167070,1176770,1167073,1589299529,1400-02-13
2021-05-05,1172610,1167870,1167870,1172249,3573775657,1400-02-15
2021-05-08,1176190,1167490,1176190,1167498,1895501673,1400-02-18
2021-05-09,1164800,1151870,1164800,1151873,2041883508,1400-02-19
2021-05-10,1157640,1149380,1149820,1157642,4471853076,1400-02-20
2021-05-11,1179620,1161040,1161040,1179618,4495270628,1400-02-21
2021-05-12,1190210,1183960,1185340,1183980,3672387461,1400-02-22
2021-05-15,1192890,1181600,1182730,1189524,3040412416,1400-02-25
2021-05-16,1192340,1188800,1189690,1188806,4768075442,1400-02-26
2021-05-17,1188210,1174670,1188210,1174673,3951632686,1400-02-27
2021-05-18,1177060,1172190,1172370,1173536,3966650386,1400-02-28
2021-05-19,1172920,1154760,1172920,1154768,2837606733,1400-02-29
2021-05-22,1149260,1127250,1149260,1128164,3140846699,1400-03-01
2021-05-23,1123500,1107790,1123500,1107900,2736872962,1400-03-02
2021-05-24,1105220,1095720,1105220,1095726,3100360796,1400-03-03
2021-05-25,1105850,1095800,1095800,1105446,3828842175,1400-03-04
2021-05-26,1110560,1106280,1106380,1109370,3187572389,1400-03-05
2021-05-29,1139620,1111520,1111520,1139481,5193610223,1400-03-08
2021-05-30,1163570,1152570,1152570,1156892,6544526193,1400-03-09
2021-05-31,1155680,1145970,1155680,1145971,4231361800,1400-03-10
2021-06-01,1147490,1140490,1146610,1140498,3867028257,1400-03-11
2021-06-02,1148660,1141410,1141580,1148666,4348234319,1400-03-12
2021-06-07,1157240,1151220,1151220,1157229,4346687369,1400-03-17
2021-06-08,1166720,1159570,1159570,1160568,7223890859,1400-03-18
2021-06-09,1160360,1151840,1160360,1151842,5282897554,1400-03-19
2021-06-12,1152360,1144870,1151810,1144873,4392171425,1400-03-22
2021-06-13,1144590,1140550,1144590,1141290,4285498371,1400-03-23
2021-06-14,1150210,1142480,1142480,1150215,5291759110,1400-03-24
2021-06-15,1155210,1150150,1152790,1150159,6211631825,1400-03-25
2021-06-16,1149910,1147660,1149300,1147669,4460515642,1400-03-26
2021-06-19,1161980,1150970,1150970,1161985,4947610675,1400-03-29
2021-06-20,1169040,1163710,1168220,1163716,5702591827,1400-03-30
2021-06-21,1168590,1160910,1162360,1168593,6855160451,1400-03-31
